date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:10	787800/787800	---M-Z	200	added ('OK')	application/javascript	etag:W/%2267ac2be4-c0558%22	https://win7simu.visnalize.com/js/chunk-vendors.6fc729eb.js	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/js/chunk-vendors.6fc729eb.js	(from https://win7simu.visnalize.com/)
10:47:10	168715/168715	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%2267ac2be4-2930b%22	https://win7simu.visnalize.com/favicon.ico	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/favicon.ico	(from https://win7simu.visnalize.com/)
10:47:10	303/303	---M-Z	200	added ('OK')	application/manifest+json	etag:W/%2267ac2be4-12f%22	https://win7simu.visnalize.com/app.webmanifest	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/app.webmanifest	(from https://win7simu.visnalize.com/)
10:47:10	80473/80473	---M--	200	added ('OK')	image/png	etag:%2267ac2be4-13a59%22	https://win7simu.visnalize.com/icon-192.png	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/icon-192.png	(from https://win7simu.visnalize.com/)
10:47:11	79/79	---MC-	302	error ('Found')	text/plain	date:Wed,%2012%20Mar%202025%2017:47:11%20GMT	https://www.unpkg.com/@khmyznikov/pwa-install@latest/dist/pwa-install.bundle.js	C:/My%20Web%20Sites/digitalarchive/www.unpkg.com/@khmyznikov/pwa-install@latest/dist/pwa-install.bundle.b9.delayed	(from https://win7simu.visnalize.com/)
10:47:11	101487/101487	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218c6f-QnO4nMFKUFolru/x42SEfY5YGuQ%22	https://www.unpkg.com/@khmyznikov/pwa-install@0.5.3/dist/pwa-install.bundle.js	C:/My%20Web%20Sites/digitalarchive/www.unpkg.com/@khmyznikov/pwa-install@0.5.3/dist/pwa-install.bundle.js	(from https://win7simu.visnalize.com/)
10:47:11	187936/187936	---M--	200	added ('OK')	text/javascript	etag:13160885245314068015	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/My%20Web%20Sites/digitalarchive/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://win7simu.visnalize.com/)
10:47:11	9379/9379	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2017:47:12%20GMT	https://win7simu.visnalize.com/choice.js?tag_version=V3	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/choice1ed7.js	(from https://win7simu.visnalize.com/)
10:47:12	9379/9379	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2017:47:12%20GMT	https://win7simu.visnalize.com/choice/	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/choice/index.html	(from https://win7simu.visnalize.com/)
10:47:12	878843/878843	---M-Z	200	added ('OK')	application/javascript	etag:W/%2267ac2be4-d68fb%22	https://win7simu.visnalize.com/js/chunk-vendors-legacy.ad751a5d.js	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/js/chunk-vendors-legacy.ad751a5d.js	(from https://win7simu.visnalize.com/)
10:47:13	376427/376427	---M-Z	200	added ('OK')	application/javascript	etag:W/%2267ac2be4-5be6b%22	https://win7simu.visnalize.com/js/app-legacy.e249c6b8.js	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/js/app-legacy.e249c6b8.js	(from https://win7simu.visnalize.com/)
10:47:13	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-2876e%22	https://win7simu.visnalize.com/fonts/fontawesome-webfont.674f50d2.eot	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/fontawesome-webfont.674f50d2.eot	(from https://win7simu.visnalize.com/css/font-awesome.c1f65d94.css)
10:47:13	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-2876e%22	https://win7simu.visnalize.com/fonts/fontawesome-webfont.674f50d2.eot?	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/fontawesome-webfont.674f50d2d41d.eot	(from https://win7simu.visnalize.com/css/font-awesome.c1f65d94.css)
10:47:13	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2267ac2be4-12d68%22	https://win7simu.visnalize.com/fonts/fontawesome-webfont.af7ae505.woff2	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/fontawesome-webfont.af7ae505.woff2	(from https://win7simu.visnalize.com/css/font-awesome.c1f65d94.css)
10:47:13	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2267ac2be4-17ee8%22	https://win7simu.visnalize.com/fonts/fontawesome-webfont.fee66e71.woff	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/fontawesome-webfont.fee66e71.woff	(from https://win7simu.visnalize.com/css/font-awesome.c1f65d94.css)
10:47:14	165548/165548	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-286ac%22	https://win7simu.visnalize.com/fonts/fontawesome-webfont.b06871f2.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/fontawesome-webfont.b06871f2.ttf	(from https://win7simu.visnalize.com/css/font-awesome.c1f65d94.css)
10:47:14	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267ac2be4-6c7db%22	https://win7simu.visnalize.com/img/fontawesome-webfont.912ec66d.svg	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/img/fontawesome-webfont.912ec66d.svg	(from https://win7simu.visnalize.com/css/font-awesome.c1f65d94.css)
10:47:14	115068/115068	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-1c17c%22	https://win7simu.visnalize.com/fonts/lucidacons.97a55c95.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/lucidacons.97a55c95.ttf	(from https://win7simu.visnalize.com/css/fonts.e99382a5.css)
10:47:14	172448/172448	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-2a1a0%22	https://win7simu.visnalize.com/fonts/segoepr.d7abfa52.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/segoepr.d7abfa52.ttf	(from https://win7simu.visnalize.com/css/fonts.e99382a5.css)
10:47:15	81192/81192	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-13d28%22	https://win7simu.visnalize.com/fonts/dos-vga.51458c49.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/dos-vga.51458c49.ttf	(from https://win7simu.visnalize.com/css/fonts.e99382a5.css)
10:47:15	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-26264%22	https://win7simu.visnalize.com/fonts/la-brands-400.a38ca9f0.eot	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-brands-400.a38ca9f0.eot	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:15	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-26264%22	https://win7simu.visnalize.com/fonts/la-brands-400.a38ca9f0.eot?	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-brands-400.a38ca9f0d41d.eot	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:15	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2267ac2be4-14b24%22	https://win7simu.visnalize.com/fonts/la-brands-400.54b0b4e7.woff2	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-brands-400.54b0b4e7.woff2	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:16	98673/98673	---M--	200	added ('OK')	font/woff	etag:%2267ac2be4-18171%22	https://win7simu.visnalize.com/fonts/la-brands-400.fb598c9c.woff	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-brands-400.fb598c9c.woff	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:16	156072/156072	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-261a8%22	https://win7simu.visnalize.com/fonts/la-brands-400.bbf83f8b.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-brands-400.bbf83f8b.ttf	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:16	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-847c%22	https://win7simu.visnalize.com/fonts/la-regular-400.2746742c.eot	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-regular-400.2746742c.eot	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:16	927335/927335	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267ac2be4-e2667%22	https://win7simu.visnalize.com/img/la-brands-400.9769d0a6.svg	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/img/la-brands-400.9769d0a6.svg	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:17	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-847c%22	https://win7simu.visnalize.com/fonts/la-regular-400.2746742c.eot?	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-regular-400.2746742cd41d.eot	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:17	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%2267ac2be4-3264%22	https://win7simu.visnalize.com/fonts/la-regular-400.88d9d941.woff2	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-regular-400.88d9d941.woff2	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:17	15489/15489	---M--	200	added ('OK')	font/woff	etag:%2267ac2be4-3c81%22	https://win7simu.visnalize.com/fonts/la-regular-400.338f6f87.woff	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-regular-400.338f6f87.woff	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:17	33724/33724	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-83bc%22	https://win7simu.visnalize.com/fonts/la-regular-400.87dab6ff.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-regular-400.87dab6ff.ttf	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:18	113535/113535	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267ac2be4-1bb7f%22	https://win7simu.visnalize.com/img/la-regular-400.55c57a74.svg	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/img/la-regular-400.55c57a74.svg	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:18	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-37408%22	https://win7simu.visnalize.com/fonts/la-solid-900.8c65fd3e.eot	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-solid-900.8c65fd3e.eot	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:18	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267ac2be4-37408%22	https://win7simu.visnalize.com/fonts/la-solid-900.8c65fd3e.eot?	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-solid-900.8c65fd3ed41d.eot	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:18	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%2267ac2be4-179f0%22	https://win7simu.visnalize.com/fonts/la-solid-900.36fc2979.woff2	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-solid-900.36fc2979.woff2	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:18	125421/125421	---M--	200	added ('OK')	font/woff	etag:%2267ac2be4-1e9ed%22	https://win7simu.visnalize.com/fonts/la-solid-900.87292218.woff	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-solid-900.87292218.woff	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:19	226128/226128	---M-Z	200	added ('OK')	font/ttf	etag:W/%2267ac2be4-37350%22	https://win7simu.visnalize.com/fonts/la-solid-900.bb49393b.ttf	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/fonts/la-solid-900.bb49393b.ttf	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
10:47:21	923151/923151	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267ac2be4-e160f%22	https://win7simu.visnalize.com/img/la-solid-900.79be4e9f.svg	C:/My%20Web%20Sites/digitalarchive/win7simu.visnalize.com/img/la-solid-900.79be4e9f.svg	(from https://win7simu.visnalize.com/css/line-awesome.cbfb425b.css)
